ID,Title,Store,Price,Top Level Category,Sub Category
624188048d06d3232b9dfcdf83938df8,"G+c%`d-br@v_5#x94+c%`d-ll+c%`d- P(s^vst-l@v_5#x94p(s^vs5#x9ct@v_5#x94(s^vn G@v_5#x94rdl#c@ B#c@l(s^vw Kn#c@#c@ X-Sm+c%`d-ll 6 x, 8 (s^v5#x9nc#c@s",My Store,149.99,Taals & Hama Impravamant,Ketchan & Beth Fexteras
4107733b7e5ca7184371cc5eb1ad44ab,Br(s^vnd#c@ll R#c@pl+c%`d-c#c@m#c@nt L5#x9x5#x9ry H+c%`d-nd H#c@ld B@v_5#x94d#c@t Sh+c%`d-tt+c%`d-f Spr+c%`d-y#c@r,Competitor 1,69.65,Taals & Hama Impravamant,Ketchan & Beth Fexteras
4107733b7e5ca7184371cc5eb1ad44ab,Br(s^vnd#c@ll R#c@pl+c%`d-c#c@m#c@nt L5#x9x5#x9ry H+c%`d-nd H#c@ld B@v_5#x94d#c@t Sh+c%`d-tt+c%`d-f Spr+c%`d-y#c@r,Competitor 4,62.44,Taals & Hama Impravamant,Ketchan & Beth Fexteras
4107733b7e5ca7184371cc5eb1ad44ab,Br(s^vnd#c@ll R#c@pl+c%`d-c#c@m#c@nt L5#x9x5#x9ry H+c%`d-nd H#c@ld B@v_5#x94d#c@t Sh+c%`d-tt+c%`d-f Spr+c%`d-y#c@r,My Store,69.99,Taals & Hama Impravamant,Ketchan & Beth Fexteras
9d65e8772173b37f2880f7060a1339c4,Br(s^vnd#c@ll CS-30 Cl#c@+c%`d-nSp+c%`d- H+c%`d-nd H#c@ld B@v_5#x94d#c@t,Competitor 1,39.94,Taals & Hama Impravamant,Ketchan & Beth Fexteras
9d65e8772173b37f2880f7060a1339c4,Br(s^vnd#c@ll CS-30 Cl#c@+c%`d-nSp+c%`d- H+c%`d-nd H#c@ld B@v_5#x94d#c@t,Competitor 4,49.95,Taals & Hama Impravamant,Ketchan & Beth Fexteras
9d65e8772173b37f2880f7060a1339c4,Br(s^vnd#c@ll CS-30 Cl#c@+c%`d-nSp+c%`d- H+c%`d-nd H#c@ld B@v_5#x94d#c@t,My Store,49.99,Taals & Hama Impravamant,Ketchan & Beth Fexteras
a93a31d60d3e139fe788b7579ea38ddd,M(s^vmmy's H#c@lp#c@r S+c%`d-f#c@r Gr@v_5#x94p P(s^vrt+c%`d-bl#c@ Sh(s^vw#c@r Arm,Competitor 1,9.99,Taals & Hama Impravamant,Ketchan & Beth Fexteras
a93a31d60d3e139fe788b7579ea38ddd,M(s^vmmy's H#c@lp#c@r S+c%`d-f#c@r Gr@v_5#x94p P(s^vrt+c%`d-bl#c@ Sh(s^vw#c@r Arm,Competitor 2,8.79,Taals & Hama Impravamant,Ketchan & Beth Fexteras
a93a31d60d3e139fe788b7579ea38ddd,M(s^vmmy's H#c@lp#c@r S+c%`d-f#c@r Gr@v_5#x94p P(s^vrt+c%`d-bl#c@ Sh(s^vw#c@r Arm,Competitor 5,9.29,Taals & Hama Impravamant,Ketchan & Beth Fexteras
a93a31d60d3e139fe788b7579ea38ddd,M(s^vmmy's H#c@lp#c@r S+c%`d-f#c@r Gr@v_5#x94p P(s^vrt+c%`d-bl#c@ Sh(s^vw#c@r Arm,Competitor 3,13.99,Taals & Hama Impravamant,Ketchan & Beth Fexteras
a93a31d60d3e139fe788b7579ea38ddd,M(s^vmmy's H#c@lp#c@r S+c%`d-f#c@r Gr@v_5#x94p P(s^vrt+c%`d-bl#c@ Sh(s^vw#c@r Arm,Competitor 4,9.94,Taals & Hama Impravamant,Ketchan & Beth Fexteras
a93a31d60d3e139fe788b7579ea38ddd,M(s^vmmy's H#c@lp#c@r S+c%`d-f#c@r Gr@v_5#x94p P(s^vrt+c%`d-bl#c@ Sh(s^vw#c@r Arm,My Store,17.99,Taals & Hama Impravamant,Ketchan & Beth Fexteras
d751a4c27dc1dcc3280442fe1336bc24,"BUNN 32125.0000 2.5 L@v_5#x94t#c@r L#c@v#c@r-Act@v_5#x94(s^vn A@v_5#x94rp(s^vt, St+c%`d-@v_5#x94nl#c@ss St#c@#c@l",Competitor 1,39.99,Taals & Hama Impravamant,Ketchan & Beth Fexteras
d751a4c27dc1dcc3280442fe1336bc24,"BUNN 32125.0000 2.5 L@v_5#x94t#c@r L#c@v#c@r-Act@v_5#x94(s^vn A@v_5#x94rp(s^vt, St+c%`d-@v_5#x94nl#c@ss St#c@#c@l",Competitor 2,53.99,Taals & Hama Impravamant,Ketchan & Beth Fexteras
d751a4c27dc1dcc3280442fe1336bc24,"BUNN 32125.0000 2.5 L@v_5#x94t#c@r L#c@v#c@r-Act@v_5#x94(s^vn A@v_5#x94rp(s^vt, St+c%`d-@v_5#x94nl#c@ss St#c@#c@l",Competitor 4,39.99,Taals & Hama Impravamant,Ketchan & Beth Fexteras
d751a4c27dc1dcc3280442fe1336bc24,"BUNN 32125.0000 2.5 L@v_5#x94t#c@r L#c@v#c@r-Act@v_5#x94(s^vn A@v_5#x94rp(s^vt, St+c%`d-@v_5#x94nl#c@ss St#c@#c@l",My Store,49.99,Taals & Hama Impravamant,Ketchan & Beth Fexteras
87fed94fc782b9c7937ad87a7b6cde1f,"K+c%`d-@v_5#x94r A@v_5#x94r C5#x9sh@v_5#x94(s^vn#c@d B+c%`d-th V@v_5#x94s(s^vr, Gr#c@#c@n",Competitor 1,17.27,Taals & Hama Impravamant,Ketchan & Beth Fexteras
87fed94fc782b9c7937ad87a7b6cde1f,"K+c%`d-@v_5#x94r A@v_5#x94r C5#x9sh@v_5#x94(s^vn#c@d B+c%`d-th V@v_5#x94s(s^vr, Gr#c@#c@n",Competitor 4,23.11,Taals & Hama Impravamant,Ketchan & Beth Fexteras
87fed94fc782b9c7937ad87a7b6cde1f,"K+c%`d-@v_5#x94r A@v_5#x94r C5#x9sh@v_5#x94(s^vn#c@d B+c%`d-th V@v_5#x94s(s^vr, Gr#c@#c@n",My Store,24.99,Taals & Hama Impravamant,Ketchan & Beth Fexteras
bbc2fe2f1c4f68972f5581a989c13c55,F@v_5#x94sh#c@r-Pr@v_5#x94c#c@ Pr#c@c@v_5#x94(s^v5#x9s Pl+c%`d-n#c@t Wh+c%`d-l#c@ (s^vf +c%`d- T5#x9b! #c@+c%`d- 1.0,Competitor 1,24.98,Taals & Hama Impravamant,Ketchan & Beth Fexteras
bbc2fe2f1c4f68972f5581a989c13c55,F@v_5#x94sh#c@r-Pr@v_5#x94c#c@ Pr#c@c@v_5#x94(s^v5#x9s Pl+c%`d-n#c@t Wh+c%`d-l#c@ (s^vf +c%`d- T5#x9b! #c@+c%`d- 1.0,Competitor 2,24.99,Taals & Hama Impravamant,Ketchan & Beth Fexteras
bbc2fe2f1c4f68972f5581a989c13c55,F@v_5#x94sh#c@r-Pr@v_5#x94c#c@ Pr#c@c@v_5#x94(s^v5#x9s Pl+c%`d-n#c@t Wh+c%`d-l#c@ (s^vf +c%`d- T5#x9b! #c@+c%`d- 1.0,Competitor 5,25.79,Taals & Hama Impravamant,Ketchan & Beth Fexteras
bbc2fe2f1c4f68972f5581a989c13c55,F@v_5#x94sh#c@r-Pr@v_5#x94c#c@ Pr#c@c@v_5#x94(s^v5#x9s Pl+c%`d-n#c@t Wh+c%`d-l#c@ (s^vf +c%`d- T5#x9b! #c@+c%`d- 1.0,Competitor 3,19.99,Taals & Hama Impravamant,Ketchan & Beth Fexteras
bbc2fe2f1c4f68972f5581a989c13c55,F@v_5#x94sh#c@r-Pr@v_5#x94c#c@ Pr#c@c@v_5#x94(s^v5#x9s Pl+c%`d-n#c@t Wh+c%`d-l#c@ (s^vf +c%`d- T5#x9b! #c@+c%`d- 1.0,Competitor 4,24.98,Taals & Hama Impravamant,Ketchan & Beth Fexteras
bbc2fe2f1c4f68972f5581a989c13c55,F@v_5#x94sh#c@r-Pr@v_5#x94c#c@ Pr#c@c@v_5#x94(s^v5#x9s Pl+c%`d-n#c@t Wh+c%`d-l#c@ (s^vf +c%`d- T5#x9b! #c@+c%`d- 1.0,My Store,19.99,Taals & Hama Impravamant,Ketchan & Beth Fexteras
bfb4846b6c811bfcfd6d1aebf451547f,W(s^v(s^vdy's L(s^vv#c@ Gr#c@n+c%`d-d#c@ B(s^vdy +c%`d-nd L+c%`d-5#x9ndry Spr+c%`d-y 4.25(s^vz,Competitor 3,10.79,Taals & Hama Impravamant,Ketchan & Beth Fexteras
bfb4846b6c811bfcfd6d1aebf451547f,W(s^v(s^vdy's L(s^vv#c@ Gr#c@n+c%`d-d#c@ B(s^vdy +c%`d-nd L+c%`d-5#x9ndry Spr+c%`d-y 4.25(s^vz,My Store,11.79,Taals & Hama Impravamant,Ketchan & Beth Fexteras
1a46af918e602660a7cf5a12d1dd7045,L@v_5#x94ttl#c@ G#c@n@v_5#x94#c@ Pr(s^vd5#x9ct@v_5#x94(s^vns B+c%`d-tht5#x9b L(s^vv#c@ B+c%`d-th G+c%`d-m#c@,Competitor 1,7.27,Taals & Hama Impravamant,Ketchan & Beth Fexteras
1a46af918e602660a7cf5a12d1dd7045,L@v_5#x94ttl#c@ G#c@n@v_5#x94#c@ Pr(s^vd5#x9ct@v_5#x94(s^vns B+c%`d-tht5#x9b L(s^vv#c@ B+c%`d-th G+c%`d-m#c@,Competitor 3,9.09,Taals & Hama Impravamant,Ketchan & Beth Fexteras
1a46af918e602660a7cf5a12d1dd7045,L@v_5#x94ttl#c@ G#c@n@v_5#x94#c@ Pr(s^vd5#x9ct@v_5#x94(s^vns B+c%`d-tht5#x9b L(s^vv#c@ B+c%`d-th G+c%`d-m#c@,Competitor 8,12.29,Taals & Hama Impravamant,Ketchan & Beth Fexteras
1a46af918e602660a7cf5a12d1dd7045,L@v_5#x94ttl#c@ G#c@n@v_5#x94#c@ Pr(s^vd5#x9ct@v_5#x94(s^vns B+c%`d-tht5#x9b L(s^vv#c@ B+c%`d-th G+c%`d-m#c@,My Store,9.09,Taals & Hama Impravamant,Ketchan & Beth Fexteras
70754bbc1feb4fd2b86db0bfa5086167,C+c%`d-r#c@x Wh@v_5#x94t#c@ B+c%`d-tht5#x9b R+c%`d-@v_5#x94l,Competitor 1,40.79,Taals & Hama Impravamant,Ketchan & Beth Fexteras
70754bbc1feb4fd2b86db0bfa5086167,C+c%`d-r#c@x Wh@v_5#x94t#c@ B+c%`d-tht5#x9b R+c%`d-@v_5#x94l,Competitor 6,47.99,Taals & Hama Impravamant,Ketchan & Beth Fexteras
70754bbc1feb4fd2b86db0bfa5086167,C+c%`d-r#c@x Wh@v_5#x94t#c@ B+c%`d-tht5#x9b R+c%`d-@v_5#x94l,Competitor 3,69.99,Taals & Hama Impravamant,Ketchan & Beth Fexteras
70754bbc1feb4fd2b86db0bfa5086167,C+c%`d-r#c@x Wh@v_5#x94t#c@ B+c%`d-tht5#x9b R+c%`d-@v_5#x94l,Competitor 4,40.79,Taals & Hama Impravamant,Ketchan & Beth Fexteras
70754bbc1feb4fd2b86db0bfa5086167,C+c%`d-r#c@x Wh@v_5#x94t#c@ B+c%`d-tht5#x9b R+c%`d-@v_5#x94l,My Store,45.99,Taals & Hama Impravamant,Ketchan & Beth Fexteras
8227a8562eaf530f5ae07129943c85f0,C(s^vmf(s^vrt Z(s^vn#c@ - H#c@+c%`d-t#c@r/F+c%`d-n - Wh@v_5#x94t#c@,Competitor 1,21.97,Taals & Hama Impravamant,Ketchan & Beth Fexteras
8227a8562eaf530f5ae07129943c85f0,C(s^vmf(s^vrt Z(s^vn#c@ - H#c@+c%`d-t#c@r/F+c%`d-n - Wh@v_5#x94t#c@,My Store,29.99,Taals & Hama Impravamant,Ketchan & Beth Fexteras
cac44f1560c938668ff99183715f1ef0,M+c%`d-nh+c%`d-tt+c%`d-n T(s^vy R(s^vck@v_5#x94n S(s^v5#x9nds G5#x9@v_5#x94t+c%`d-r 1 #c@+c%`d- w@v_5#x94th,My Store,17.59,Additianal,
cac44f1560c938668ff99183715f1ef0,M+c%`d-nh+c%`d-tt+c%`d-n T(s^vy R(s^vck@v_5#x94n S(s^v5#x9nds G5#x9@v_5#x94t+c%`d-r 1 #c@+c%`d- w@v_5#x94th,Competitor 1,28.59,Additianal,
9f23a39ebbf9537b8b75c20cccde95cd,Tr@v_5#x94d#c@nt C+c%`d-s#c@ AEGIS f(s^vr @v_5#x94Ph(s^vn#c@ 5 - R#c@t+c%`d-@v_5#x94l P+c%`d-ck+c%`d-g@v_5#x94ng - P@v_5#x94nk,Competitor 1,17.22,Elactranics,Addeteenel
9f23a39ebbf9537b8b75c20cccde95cd,Tr@v_5#x94d#c@nt C+c%`d-s#c@ AEGIS f(s^vr @v_5#x94Ph(s^vn#c@ 5 - R#c@t+c%`d-@v_5#x94l P+c%`d-ck+c%`d-g@v_5#x94ng - P@v_5#x94nk,My Store,26.99,Elactranics,Addeteenel
9594cd922428bd8fcedbdc95de7ea5a3,M@v_5#x94dl+c%`d-nd 18-258 40-Ch+c%`d-nn#c@l Gl+c%`d-ss-M(s^v5#x9nt CB Ant#c@nn+c%`d-,Competitor 1,14.98,Elactranics,Addeteenel
9594cd922428bd8fcedbdc95de7ea5a3,M@v_5#x94dl+c%`d-nd 18-258 40-Ch+c%`d-nn#c@l Gl+c%`d-ss-M(s^v5#x9nt CB Ant#c@nn+c%`d-,Competitor 4,14.99,Elactranics,Addeteenel
9594cd922428bd8fcedbdc95de7ea5a3,M@v_5#x94dl+c%`d-nd 18-258 40-Ch+c%`d-nn#c@l Gl+c%`d-ss-M(s^v5#x9nt CB Ant#c@nn+c%`d-,My Store,19.99,Elactranics,Addeteenel
258fddb061e9fb56244806c623970c09,M(s^vt(s^vr(s^vl+c%`d- On-S@v_5#x94t#c@ RDU4100 10-Ch+c%`d-nn#c@l UHF W+c%`d-t#c@r-R#c@s@v_5#x94st+c%`d-nt Tw(s^v-W+c%`d-y B5#x9s@v_5#x94n#c@ss R+c%`d-d@v_5#x94(s^v,Competitor 1,279,Elactranics,Addeteenel
258fddb061e9fb56244806c623970c09,M(s^vt(s^vr(s^vl+c%`d- On-S@v_5#x94t#c@ RDU4100 10-Ch+c%`d-nn#c@l UHF W+c%`d-t#c@r-R#c@s@v_5#x94st+c%`d-nt Tw(s^v-W+c%`d-y B5#x9s@v_5#x94n#c@ss R+c%`d-d@v_5#x94(s^v,My Store,289.99,Elactranics,Addeteenel
3ce736fc04b2c2163d2250c6d68a558d,GARMIN 010-10935-04 S5#x9ct@v_5#x94(s^vn C5#x9p M(s^v5#x9nt f(s^vr n5#x9v@v_5#x94 R 700 S#c@r@v_5#x94#c@s w@v_5#x94th ch+c%`d-rg@v_5#x94ng 5#x9n@v_5#x94t,Competitor 1,49.99,Elactranics,Addeteenel
3ce736fc04b2c2163d2250c6d68a558d,GARMIN 010-10935-04 S5#x9ct@v_5#x94(s^vn C5#x9p M(s^v5#x9nt f(s^vr n5#x9v@v_5#x94 R 700 S#c@r@v_5#x94#c@s w@v_5#x94th ch+c%`d-rg@v_5#x94ng 5#x9n@v_5#x94t,Competitor 4,29.65,Elactranics,Addeteenel
3ce736fc04b2c2163d2250c6d68a558d,GARMIN 010-10935-04 S5#x9ct@v_5#x94(s^vn C5#x9p M(s^v5#x9nt f(s^vr n5#x9v@v_5#x94 R 700 S#c@r@v_5#x94#c@s w@v_5#x94th ch+c%`d-rg@v_5#x94ng 5#x9n@v_5#x94t,My Store,36.99,Elactranics,Addeteenel
0d85c6156887be336e82f267c40e73a1,ID Am#c@r@v_5#x94c+c%`d- IDH101-GLD ID Am#c@r@v_5#x94c+c%`d- Sp+c%`d-rk In-E+c%`d-r H#c@+c%`d-dph(s^vn#c@s - R#c@t+c%`d-@v_5#x94l P+c%`d-ck+c%`d-g@v_5#x94ng - G(s^vld,Competitor 1,46.13,Elactranics,Addeteenel
0d85c6156887be336e82f267c40e73a1,ID Am#c@r@v_5#x94c+c%`d- IDH101-GLD ID Am#c@r@v_5#x94c+c%`d- Sp+c%`d-rk In-E+c%`d-r H#c@+c%`d-dph(s^vn#c@s - R#c@t+c%`d-@v_5#x94l P+c%`d-ck+c%`d-g@v_5#x94ng - G(s^vld,My Store,56.99,Elactranics,Addeteenel
4ac844bd8d2b7dfcb5327287efe2478e,B+c%`d-ll@v_5#x94st@v_5#x94c SX0945-M385 @v_5#x94Ph(s^vn#c@ R 5/5S SG MAXX C+c%`d-s#c@ w@v_5#x94th H(s^vlst#c@r Wh@v_5#x94t#c@ bl+c%`d-ck,Competitor 1,13.74,Elactranics,Addeteenel
4ac844bd8d2b7dfcb5327287efe2478e,B+c%`d-ll@v_5#x94st@v_5#x94c SX0945-M385 @v_5#x94Ph(s^vn#c@ R 5/5S SG MAXX C+c%`d-s#c@ w@v_5#x94th H(s^vlst#c@r Wh@v_5#x94t#c@ bl+c%`d-ck,Competitor 4,15.52,Elactranics,Addeteenel
4ac844bd8d2b7dfcb5327287efe2478e,B+c%`d-ll@v_5#x94st@v_5#x94c SX0945-M385 @v_5#x94Ph(s^vn#c@ R 5/5S SG MAXX C+c%`d-s#c@ w@v_5#x94th H(s^vlst#c@r Wh@v_5#x94t#c@ bl+c%`d-ck,My Store,49.99,Elactranics,Addeteenel
3156412e1e7c87265ecfb094e3ae6133,L(s^vg@v_5#x94cM+c%`d-rk G5#x9+c%`d-rd@v_5#x94+c%`d-n Al#c@rt B+c%`d-tt#c@ry B+c%`d-ck-Up,Competitor 1,40.99,Elactranics,Addeteenel
3156412e1e7c87265ecfb094e3ae6133,L(s^vg@v_5#x94cM+c%`d-rk G5#x9+c%`d-rd@v_5#x94+c%`d-n Al#c@rt B+c%`d-tt#c@ry B+c%`d-ck-Up,Competitor 2,37.99,Elactranics,Addeteenel
3156412e1e7c87265ecfb094e3ae6133,L(s^vg@v_5#x94cM+c%`d-rk G5#x9+c%`d-rd@v_5#x94+c%`d-n Al#c@rt B+c%`d-tt#c@ry B+c%`d-ck-Up,Competitor 3,59.99,Elactranics,Addeteenel
3156412e1e7c87265ecfb094e3ae6133,L(s^vg@v_5#x94cM+c%`d-rk G5#x9+c%`d-rd@v_5#x94+c%`d-n Al#c@rt B+c%`d-tt#c@ry B+c%`d-ck-Up,Competitor 4,42.35,Elactranics,Addeteenel
3156412e1e7c87265ecfb094e3ae6133,L(s^vg@v_5#x94cM+c%`d-rk G5#x9+c%`d-rd@v_5#x94+c%`d-n Al#c@rt B+c%`d-tt#c@ry B+c%`d-ck-Up,My Store,59.95,Elactranics,Addeteenel
596c1c7a79d60fc969ab6ff9eaaf619e,"S+c%`d-ng#c@+c%`d-n H201 AM/FM/W#c@+c%`d-th#c@r, D@v_5#x94g@v_5#x94t+c%`d-l t5#x9n#c@d W+c%`d-t#c@rpr(s^v(s^vf/Sh(s^vw#c@r R+c%`d-d@v_5#x94(s^v",Competitor 1,62,Elactranics,Addeteenel
596c1c7a79d60fc969ab6ff9eaaf619e,"S+c%`d-ng#c@+c%`d-n H201 AM/FM/W#c@+c%`d-th#c@r, D@v_5#x94g@v_5#x94t+c%`d-l t5#x9n#c@d W+c%`d-t#c@rpr(s^v(s^vf/Sh(s^vw#c@r R+c%`d-d@v_5#x94(s^v",Competitor 4,65.49,Elactranics,Addeteenel
596c1c7a79d60fc969ab6ff9eaaf619e,"S+c%`d-ng#c@+c%`d-n H201 AM/FM/W#c@+c%`d-th#c@r, D@v_5#x94g@v_5#x94t+c%`d-l t5#x9n#c@d W+c%`d-t#c@rpr(s^v(s^vf/Sh(s^vw#c@r R+c%`d-d@v_5#x94(s^v",My Store,84.99,Elactranics,Addeteenel
ca86ab9980db9aa11ffb0579682e4cb8,Cr(s^vsl#c@y R+c%`d-d@v_5#x94(s^v @v_5#x94J5#x9k#c@ D#c@l5#x9x#c@ #c@+c%`d- 1,Competitor 1,1256.74,Elactranics,Addeteenel
ca86ab9980db9aa11ffb0579682e4cb8,Cr(s^vsl#c@y R+c%`d-d@v_5#x94(s^v @v_5#x94J5#x9k#c@ D#c@l5#x9x#c@ #c@+c%`d- 1,My Store,1199.99,Elactranics,Addeteenel
5b672f2586429f6ba4fa1173f58ff280,M@v_5#x94dl+c%`d-nd N+c%`d-5#x9t@v_5#x94c(s^v 3 W+c%`d-t#c@rpr(s^v(s^vf M+c%`d-r@v_5#x94n#c@ R+c%`d-d@v_5#x94(s^v,Competitor 1,50.67,Elactranics,Addeteenel
5b672f2586429f6ba4fa1173f58ff280,M@v_5#x94dl+c%`d-nd N+c%`d-5#x9t@v_5#x94c(s^v 3 W+c%`d-t#c@rpr(s^v(s^vf M+c%`d-r@v_5#x94n#c@ R+c%`d-d@v_5#x94(s^v,Competitor 4,57.84,Elactranics,Addeteenel
5b672f2586429f6ba4fa1173f58ff280,M@v_5#x94dl+c%`d-nd N+c%`d-5#x9t@v_5#x94c(s^v 3 W+c%`d-t#c@rpr(s^v(s^vf M+c%`d-r@v_5#x94n#c@ R+c%`d-d@v_5#x94(s^v,My Store,59.99,Elactranics,Addeteenel
f465e161de24fd0bd4199aeed2b45283,R(s^vkf(s^vrm R(s^vkSh@v_5#x94#c@ld V.2 B5#x9mp#c@r Appl#c@ @v_5#x94Ph(s^vn#c@ 5 C+c%`d-s#c@ w@v_5#x94th M+c%`d-gn#c@t Gr@v_5#x94p Ins#c@rt +c%`d-nd R#c@m(s^vt#c@ M(s^v5#x9nt@v_5#x94ng Syst#c@m P@v_5#x94nk B5#x9mp#c@r...,My Store,49.99,Elactranics,Addeteenel
f465e161de24fd0bd4199aeed2b45283,R(s^vkf(s^vrm R(s^vkSh@v_5#x94#c@ld V.2 B5#x9mp#c@r Appl#c@ @v_5#x94Ph(s^vn#c@ 5 C+c%`d-s#c@ w@v_5#x94th M+c%`d-gn#c@t Gr@v_5#x94p Ins#c@rt +c%`d-nd R#c@m(s^vt#c@ M(s^v5#x9nt@v_5#x94ng Syst#c@m P@v_5#x94nk B5#x9mp#c@r...,Competitor 1,28.97,Elactranics,Addeteenel
cada1826d2d632f63b5b14bb3b8dab15,"B#c@ntl#c@y M(s^v5#x9nts IWAMOUNT D(s^v5#x9bl#c@ Arm Art@v_5#x94c5#x9l+c%`d-t@v_5#x94ng W+c%`d-ll M(s^v5#x9nt f(s^vr Appl#c@ @v_5#x94P+c%`d-d 2/3/4, S@v_5#x94lv#c@r +c%`d-nd Wh@v_5#x94t#c@",Competitor 1,25.99,Elactranics,Addeteenel
cada1826d2d632f63b5b14bb3b8dab15,"B#c@ntl#c@y M(s^v5#x9nts IWAMOUNT D(s^v5#x9bl#c@ Arm Art@v_5#x94c5#x9l+c%`d-t@v_5#x94ng W+c%`d-ll M(s^v5#x9nt f(s^vr Appl#c@ @v_5#x94P+c%`d-d 2/3/4, S@v_5#x94lv#c@r +c%`d-nd Wh@v_5#x94t#c@",Competitor 4,29.95,Elactranics,Addeteenel
cada1826d2d632f63b5b14bb3b8dab15,"B#c@ntl#c@y M(s^v5#x9nts IWAMOUNT D(s^v5#x9bl#c@ Arm Art@v_5#x94c5#x9l+c%`d-t@v_5#x94ng W+c%`d-ll M(s^v5#x9nt f(s^vr Appl#c@ @v_5#x94P+c%`d-d 2/3/4, S@v_5#x94lv#c@r +c%`d-nd Wh@v_5#x94t#c@",My Store,34.99,Elactranics,Addeteenel
0afefc33e224c0d68aef2246e11b4abc,M(s^vt(s^vr(s^vl+c%`d- On-S@v_5#x94t#c@ RDU4160d 16-Ch+c%`d-nn#c@l UHF W+c%`d-t#c@r-R#c@s@v_5#x94st+c%`d-nt Tw(s^v-W+c%`d-y B5#x9s@v_5#x94n#c@ss R+c%`d-d@v_5#x94(s^v,Competitor 1,299,Elactranics,Addeteenel
0afefc33e224c0d68aef2246e11b4abc,M(s^vt(s^vr(s^vl+c%`d- On-S@v_5#x94t#c@ RDU4160d 16-Ch+c%`d-nn#c@l UHF W+c%`d-t#c@r-R#c@s@v_5#x94st+c%`d-nt Tw(s^v-W+c%`d-y B5#x9s@v_5#x94n#c@ss R+c%`d-d@v_5#x94(s^v,Competitor 4,299,Elactranics,Addeteenel
0afefc33e224c0d68aef2246e11b4abc,M(s^vt(s^vr(s^vl+c%`d- On-S@v_5#x94t#c@ RDU4160d 16-Ch+c%`d-nn#c@l UHF W+c%`d-t#c@r-R#c@s@v_5#x94st+c%`d-nt Tw(s^v-W+c%`d-y B5#x9s@v_5#x94n#c@ss R+c%`d-d@v_5#x94(s^v,My Store,319.99,Elactranics,Addeteenel
59546b6de3783c615cb72a24351c4106,2 P+c%`d-ck B+c%`d-(s^vf#c@ng UV-B6 D5#x9+c%`d-l B+c%`d-nd VHF +c%`d-nd UHF 5W W+c%`d-lk@v_5#x94#c@ T+c%`d-lk@v_5#x94#c@ - VHF&#47;UHF D5#x9+c%`d-l B+c%`d-nd R+c%`d-d@v_5#x94(s^v 136-174&#47;400-470Mhz,Competitor 1,65.99,Elactranics,Addeteenel
59546b6de3783c615cb72a24351c4106,2 P+c%`d-ck B+c%`d-(s^vf#c@ng UV-B6 D5#x9+c%`d-l B+c%`d-nd VHF +c%`d-nd UHF 5W W+c%`d-lk@v_5#x94#c@ T+c%`d-lk@v_5#x94#c@ - VHF&#47;UHF D5#x9+c%`d-l B+c%`d-nd R+c%`d-d@v_5#x94(s^v 136-174&#47;400-470Mhz,Competitor 6,99.99,Elactranics,Addeteenel
59546b6de3783c615cb72a24351c4106,2 P+c%`d-ck B+c%`d-(s^vf#c@ng UV-B6 D5#x9+c%`d-l B+c%`d-nd VHF +c%`d-nd UHF 5W W+c%`d-lk@v_5#x94#c@ T+c%`d-lk@v_5#x94#c@ - VHF&#47;UHF D5#x9+c%`d-l B+c%`d-nd R+c%`d-d@v_5#x94(s^v 136-174&#47;400-470Mhz,Competitor 2,59.99,Elactranics,Addeteenel
59546b6de3783c615cb72a24351c4106,2 P+c%`d-ck B+c%`d-(s^vf#c@ng UV-B6 D5#x9+c%`d-l B+c%`d-nd VHF +c%`d-nd UHF 5W W+c%`d-lk@v_5#x94#c@ T+c%`d-lk@v_5#x94#c@ - VHF&#47;UHF D5#x9+c%`d-l B+c%`d-nd R+c%`d-d@v_5#x94(s^v 136-174&#47;400-470Mhz,Competitor 4,65.99,Elactranics,Addeteenel
59546b6de3783c615cb72a24351c4106,2 P+c%`d-ck B+c%`d-(s^vf#c@ng UV-B6 D5#x9+c%`d-l B+c%`d-nd VHF +c%`d-nd UHF 5W W+c%`d-lk@v_5#x94#c@ T+c%`d-lk@v_5#x94#c@ - VHF&#47;UHF D5#x9+c%`d-l B+c%`d-nd R+c%`d-d@v_5#x94(s^v 136-174&#47;400-470Mhz,My Store,99.99,Elactranics,Addeteenel
88e6a7545250a5ac52b5495d4bd4b5df,P+c%`d-n+c%`d-s(s^vn@v_5#x94c - D#c@ct6.0 2 L@v_5#x94n#c@ C(s^vrd#c@d / C(s^vrdl#c@ss t#c@l#c@ph(s^vn#c@ w@v_5#x94th D@v_5#x94g@v_5#x94t+c%`d-l Answ#c@r@v_5#x94ng Syst#c@m - M#c@t+c%`d-ll@v_5#x94c Bl+c%`d-ck 2 x,Competitor 1,144,Elactranics,Addeteenel
88e6a7545250a5ac52b5495d4bd4b5df,P+c%`d-n+c%`d-s(s^vn@v_5#x94c - D#c@ct6.0 2 L@v_5#x94n#c@ C(s^vrd#c@d / C(s^vrdl#c@ss t#c@l#c@ph(s^vn#c@ w@v_5#x94th D@v_5#x94g@v_5#x94t+c%`d-l Answ#c@r@v_5#x94ng Syst#c@m - M#c@t+c%`d-ll@v_5#x94c Bl+c%`d-ck 2 x,Competitor 4,168.99,Elactranics,Addeteenel
